node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
1,0.0,0.0,0.5,-3.85152e-40,-4.02044e-40,-4.5594e-41,-7.6996e-40,-7.99317e-40,-1.55377e-40,-1.15579e-39,-1.17663e-39,-3.45358e-40,-1.54055e-39,-1.52147e-39,-6.21758e-40,-1.92862e-39,-1.81327e-39,-9.84265e-40
2,0.0,2.66667,0.5,-0.0124812,0.0099478,0.155726,-0.0158759,0.0105805,0.305012,-0.0133657,-0.00200357,0.477291,-0.00763626,-0.0304679,0.66494,-0.00101403,-0.0763881,0.861431
5,2.66667,2.66667,0.5,0.00109854,0.0143872,0.212076,0.0116386,0.0104627,0.374443,0.0275639,-0.0160375,0.572825,0.0458421,-0.0675173,0.795052,0.0637501,-0.145308,1.03155
8,2.66667,0.0,0.5,0.0144484,0.012956,0.0661884,0.0281967,0.0144998,0.0883655,0.0403316,0.003836,0.126068,0.0504889,-0.0191693,0.174728,0.0581913,-0.0546311,0.230986
9,0.0,5.33333,0.5,-0.0192341,0.0231101,0.237112,-0.0216775,0.0321223,0.459528,-0.0122709,0.0211946,0.73013,0.00467263,-0.0137985,1.03446,0.025302,-0.0754484,1.36027
11,2.66667,5.33333,0.5,-0.00709177,0.0268067,0.290793,0.0030802,0.0334943,0.525596,0.024886,0.0137962,0.81901,0.0538238,-0.0362072,1.15214,0.085839,-0.118842,1.50989
13,0.0,8.0,0.5,-0.0176951,0.0383489,0.249116,-0.0153356,0.0594802,0.471515,0.00189698,0.05751,0.769198,0.0293735,0.0281327,1.12083,0.0628208,-0.0314705,1.50832
15,2.66667,8.0,0.5,-0.0118104,0.0413183,0.28975,-0.00318618,0.0632896,0.513967,0.0203549,0.0594548,0.821539,0.0541882,0.0253775,1.18757,0.0939674,-0.0419066,1.59172
17,0.0,10.6667,0.5,-0.031575,0.0274026,0.221826,-0.0428247,0.0355659,0.401699,-0.0383986,0.0195275,0.68677,-0.0225709,-0.0246917,1.0481,0.000517356,-0.099963,1.46096
19,2.66667,10.6667,0.5,-0.0202361,0.0423537,0.241195,-0.0202054,0.0646613,0.404215,-0.00455602,0.0617154,0.678145,0.022606,0.0295827,1.03182,0.0571584,-0.0347457,1.43906
21,0.0,13.3333,0.5,-0.0516571,0.0610736,0.18572,-0.0837917,0.101427,0.30463,-0.100336,0.117069,0.557822,-0.104943,0.104555,0.909891,-0.101309,0.0611176,1.32999
23,2.66667,13.3333,0.5,-0.0227791,0.0712216,0.195778,-0.0264241,0.121771,0.293465,-0.0146745,0.147506,0.529552,0.00902847,0.144989,0.867099,0.041009,0.111165,1.2741
25,0.0,16.0,0.5,-0.0464305,0.0956336,0.143764,-0.0745136,0.168726,0.187499,-0.0876987,0.216179,0.393344,-0.0891125,0.235194,0.719573,-0.0819561,0.223227,1.12951
27,2.66667,16.0,0.5,-0.0260513,0.0845581,0.151339,-0.0341533,0.147618,0.17918,-0.0274101,0.186093,0.372969,-0.00872082,0.197184,0.689366,0.0187204,0.177951,1.09027
29,0.0,18.6667,0.5,-0.038219,0.102861,0.0738879,-0.0608864,0.178769,0.0090366,-0.0711233,0.22628,0.133254,-0.0716056,0.243822,0.397134,-0.064946,0.229517,0.757975
31,2.66667,18.6667,0.5,-0.0281205,0.105973,0.0714277,-0.0412829,0.186993,-0.0137464,-0.0422035,0.241857,0.0922799,-0.0333689,0.269045,0.339346,-0.0174181,0.266112,0.683493
33,0.0,21.3333,0.5,-0.0444423,0.108415,-0.0503576,-0.0789934,0.17976,-0.280581,-0.106504,0.215823,-0.29387,-0.12912,0.21699,-0.148786,-0.148618,0.182424,0.106186
35,2.66667,21.3333,0.5,-0.0199419,0.115144,-0.0685782,-0.0309013,0.195153,-0.32907,-0.0353133,0.24262,-0.371933,-0.0351731,0.258431,-0.255118,-0.0323174,0.241362,-0.0281329
37,0.0,24.0,0.5,-0.0441017,0.138571,-0.20578,-0.08488,0.226301,-0.639498,-0.125386,0.268386,-0.83391,-0.167496,0.26691,-0.857347,-0.212185,0.221835,-0.763017
39,2.66667,24.0,0.5,-0.0234567,0.121292,-0.240721,-0.0448978,0.192705,-0.708867,-0.066699,0.221527,-0.93234,-0.0903294,0.211215,-0.978114,-0.116643,0.161825,-0.900942
41,0.0,26.6667,0.5,-0.0277147,0.148127,-0.337912,-0.0574324,0.235074,-0.951189,-0.0928841,0.268612,-1.30514,-0.135987,0.25185,-1.47912,-0.187023,0.18511,-1.53072
43,2.66667,26.6667,0.5,-0.0249213,0.142166,-0.371381,-0.0525756,0.224818,-1.00903,-0.0861601,0.258194,-1.37991,-0.127359,0.247019,-1.56117,-0.176543,0.191754,-1.61269
45,0.0,29.3333,0.5,-0.0240146,0.136754,-0.450504,-0.0539456,0.203558,-1.22486,-0.0945838,0.20952,-1.72495,-0.147895,0.157528,-2.04251,-0.21322,0.0471136,-2.23954
47,2.66667,29.3333,0.5,-0.0177448,0.141425,-0.50604,-0.0419611,0.212809,-1.31687,-0.0768161,0.226948,-1.84152,-0.123936,0.189054,-2.16872,-0.182872,0.0991437,-2.36371
49,0.0,32.0,0.5,-0.0316099,0.142933,-0.535976,-0.0719121,0.208936,-1.44139,-0.127502,0.208509,-2.05689,-0.201189,0.144552,-2.48726,-0.291889,0.0158809,-2.80052
51,2.66667,32.0,0.5,-0.014868,0.152483,-0.624919,-0.0397362,0.226581,-1.58995,-0.0800979,0.237873,-2.24762,-0.137867,0.192271,-2.69886,-0.212058,0.0894095,-3.01541
53,0.0,34.6667,0.5,-0.0457805,0.147143,-0.563735,-0.102092,0.215242,-1.52948,-0.177254,0.21621,-2.17755,-0.275615,0.153675,-2.62483,-0.396626,0.0265693,-2.94694
55,2.66667,34.6667,0.5,-0.0237333,0.15079,-0.658152,-0.0591404,0.221789,-1.68462,-0.113558,0.229791,-2.376,-0.190372,0.181144,-2.84454,-0.289057,0.0753531,-3.16904
57,0.0,37.3333,0.5,-0.0553311,0.177353,-0.560163,-0.122131,0.274967,-1.54807,-0.210161,0.305223,-2.18331,-0.325591,0.271631,-2.59227,-0.468929,0.172464,-2.85742
59,2.66667,37.3333,0.5,-0.0388783,0.180557,-0.658398,-0.0905412,0.281075,-1.71145,-0.163886,0.318652,-2.39834,-0.263935,0.299496,-2.84037,-0.39093,0.222533,-3.12255
61,0.0,40.0,0.5,-0.0560608,0.187696,-0.515869,-0.122312,0.295264,-1.48381,-0.210272,0.333786,-2.06447,-0.328484,0.305457,-2.39308,-0.478776,0.207077,-2.55868
63,2.66667,40.0,0.5,-0.0480106,0.198638,-0.631448,-0.108985,0.317295,-1.68237,-0.193415,0.372335,-2.33456,-0.308319,0.36904,-2.71777,-0.454968,0.305157,-2.92319
65,5.33333,2.66667,0.5,0.00636999,0.0205129,0.19773,0.0210697,0.0174641,0.303726,0.0404434,-0.0120319,0.462099,0.062065,-0.0693903,0.657366,0.0835691,-0.155774,0.877835
66,5.33333,0.0,0.5,0.00633188,0.0185362,0.076215,0.0097217,0.0184908,0.0642174,0.00954359,-0.000376595,0.0867568,0.00604266,-0.0378619,0.135595,-0.000970483,-0.0944097,0.204716
69,5.33333,5.33333,0.5,0.00664508,0.0334287,0.250439,0.0286255,0.0429007,0.405069,0.0610277,0.0242622,0.631466,0.100126,-0.0248981,0.907803,0.142385,-0.106374,1.21729
