node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
1,0.0,0.0,0.5,4.5098e-41,8.86602e-42,-2.17173e-41,8.79217e-41,2.20789e-41,-4.75979e-41,1.28273e-40,3.92476e-41,-7.48756e-41,1.66169e-40,5.98354e-41,-1.03578e-40,2.01643e-40,8.35594e-41,-1.35417e-40
2,0.0,2.66667,0.5,0.014077,0.028695,0.118426,0.0358248,0.0460627,0.298426,0.0651503,0.0427299,0.525747,0.100408,0.0198024,0.753926,0.143082,-0.0205907,0.974101
5,2.66667,2.66667,0.5,0.0322054,0.0195853,0.028612,0.0683808,0.0330047,0.11179,0.110324,0.0318587,0.260719,0.156509,0.0164961,0.416216,0.207066,-0.0100781,0.557008
8,2.66667,0.0,0.5,0.0302489,0.00202627,-0.076435,0.0583609,0.00683831,-0.154265,0.0863398,0.0136126,-0.208602,0.113976,0.021593,-0.256528,0.139955,0.0319445,-0.312181
9,0.0,5.33333,0.5,0.0310346,0.0289365,0.235246,0.0767528,0.0359402,0.588458,0.136667,0.00347499,1.03143,0.207369,-0.0653028,1.47018,0.291374,-0.165093,1.88651
11,2.66667,5.33333,0.5,0.0476169,0.0307623,0.167908,0.106707,0.0430227,0.439643,0.177521,0.0204365,0.814469,0.257192,-0.0346773,1.19199,0.347568,-0.116666,1.54305
13,0.0,8.0,0.5,0.0378486,0.0349845,0.329385,0.0956154,0.040491,0.827879,0.172797,-0.00735136,1.45815,0.264516,-0.10393,2.07993,0.373664,-0.241004,2.66471
15,2.66667,8.0,0.5,0.055553,0.0263272,0.302614,0.12925,0.0243329,0.748862,0.220346,-0.028512,1.33039,0.324505,-0.127719,1.9083,0.444471,-0.264578,2.44544
17,0.0,10.6667,0.5,0.0373708,0.0357212,0.39195,0.0972476,0.0383596,0.991079,0.179545,-0.0192166,1.75859,0.278577,-0.131704,2.51449,0.397276,-0.288801,3.22026
19,2.66667,10.6667,0.5,0.0531732,0.0384615,0.393537,0.128059,0.0439129,0.964088,0.224041,-0.010361,1.70329,0.335968,-0.119489,2.43889,0.467021,-0.273219,3.12529
21,0.0,13.3333,0.5,0.0323302,0.0490244,0.414099,0.0863218,0.0632103,1.05923,0.16261,0.0143434,1.90535,0.255662,-0.0927706,2.74215,0.368535,-0.247358,3.52199
23,2.66667,13.3333,0.5,0.0450839,0.043492,0.416559,0.111052,0.0548655,1.03191,0.198131,0.00637305,1.84649,0.301425,-0.0979431,2.66264,0.424309,-0.247876,3.42711
25,0.0,16.0,0.5,0.0338589,0.0625007,0.393536,0.0860513,0.0906847,1.02864,0.15781,0.057024,1.89289,0.244607,-0.0346026,2.7543,0.349662,-0.173942,3.55685
27,2.66667,16.0,0.5,0.037067,0.0680685,0.399611,0.0918102,0.104849,1.00881,0.165089,0.082933,1.84436,0.253003,0.00539702,2.69011,0.359112,-0.118188,3.48545
29,0.0,18.6667,0.5,0.0216635,0.056029,0.353778,0.0576913,0.0774518,0.951919,0.109676,0.0377397,1.80579,0.174687,-0.060051,2.6673,0.25633,-0.206412,3.47172
31,2.66667,18.6667,0.5,0.0339442,0.0670269,0.367377,0.0819981,0.103343,0.946506,0.145433,0.0824666,1.77482,0.221744,0.00683306,2.62226,0.314782,-0.114559,3.42042
33,0.0,21.3333,0.5,0.0118239,0.0931229,0.321479,0.0336217,0.151495,0.881758,0.0670239,0.149521,1.72296,0.110481,0.0897036,2.58625,0.167924,-0.0190301,3.39753
35,2.66667,21.3333,0.5,0.0313601,0.0979892,0.331161,0.0723224,0.164708,0.868927,0.124164,0.174454,1.6775,0.185821,0.129264,2.51771,0.261603,0.037612,3.31318
37,0.0,24.0,0.5,0.016079,0.101227,0.272328,0.037039,0.165954,0.771127,0.0642399,0.169904,1.57407,0.0979455,0.115744,2.41586,0.142773,0.0119463,3.2124
39,2.66667,24.0,0.5,0.0318203,0.105545,0.254732,0.0674755,0.177872,0.704754,0.107602,0.192954,1.44497,0.153204,0.153255,2.23076,0.209315,0.0667545,2.97751
41,0.0,26.6667,0.5,0.00409289,0.106773,0.185984,0.00648188,0.173185,0.579536,0.00759019,0.176767,1.29679,0.0101415,0.121054,2.0687,0.0195735,0.0137885,2.80048
43,2.66667,26.6667,0.5,0.0233093,0.112876,0.138051,0.04256,0.186127,0.453571,0.0567145,0.197531,1.07479,0.0694246,0.15055,1.75428,0.0868848,0.0524194,2.39887
45,0.0,29.3333,0.5,-0.00815565,0.133095,0.0925699,-0.0259069,0.220368,0.364168,-0.0548911,0.24009,0.96959,-0.0903482,0.196322,1.63854,-0.126194,0.0955191,2.26581
47,2.66667,29.3333,0.5,0.0203823,0.140105,0.0366167,0.0287158,0.234838,0.224907,0.0216318,0.262953,0.727129,0.00472377,0.228672,1.29556,-0.0149953,0.138269,1.82881
49,0.0,32.0,0.5,-0.00973159,0.160877,0.0159213,-0.0363918,0.271635,0.178128,-0.0839773,0.310816,0.678389,-0.146254,0.282917,1.24726,-0.216696,0.193241,1.77016
51,2.66667,32.0,0.5,0.0196114,0.152027,-0.0279134,0.0206602,0.255914,0.0663061,-0.00232871,0.290504,0.477966,-0.0425217,0.260288,0.960499,-0.0924309,0.170574,1.40477
