node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
423,34.6667,8.0,0.5,0.117821,-0.085081,-0.607633,0.0974562,-0.417054,-1.87267,-0.360874,-1.28588,-4.30363,-1.25311,-2.51803,-6.38388,-2.48785,-4.0289,-8.09763
425,34.6667,10.6667,0.5,0.120333,-0.0683206,-0.659427,0.0975044,-0.382428,-1.91729,-0.376672,-1.2335,-4.22886,-1.28292,-2.45172,-6.20802,-2.52759,-3.94978,-7.84613
427,34.6667,13.3333,0.5,0.116517,-0.0673517,-0.697698,0.0838742,-0.379884,-1.93575,-0.414323,-1.23147,-4.12036,-1.34342,-2.45477,-5.99275,-2.60736,-3.9596,-7.54901
429,34.6667,16.0,0.5,0.1102,-0.0330645,-0.71995,0.0641974,-0.311169,-1.92242,-0.46322,-1.13274,-3.96303,-1.42152,-2.33181,-5.71022,-2.71185,-3.815,-7.16424
431,34.6667,18.6667,0.5,0.100853,-0.0322354,-0.711233,0.0366907,-0.310569,-1.84879,-0.52685,-1.14091,-3.72564,-1.52289,-2.35608,-5.33222,-2.84923,-3.8588,-6.67061
433,34.6667,21.3333,0.5,0.0986364,-0.0175786,-0.646905,0.019943,-0.286142,-1.66232,-0.582004,-1.12483,-3.32062,-1.6229,-2.36137,-4.73241,-2.99584,-3.89333,-5.90099
435,34.6667,24.0,0.5,0.0991299,-0.0170196,-0.567825,0.00844511,-0.291526,-1.45016,-0.628795,-1.15547,-2.89029,-1.71011,-2.42945,-4.1132,-3.12363,-4.0054,-5.12124
437,34.6667,26.6667,0.5,0.103225,0.00248977,-0.447273,0.00170363,-0.263372,-1.15625,-0.673414,-1.14446,-2.34471,-1.8001,-2.45058,-3.34846,-3.26042,-4.06678,-4.16808
439,34.6667,29.3333,0.5,0.107673,0.0152199,-0.319368,-0.00507387,-0.249666,-0.848745,-0.718383,-1.15581,-1.78714,-1.89093,-2.50162,-2.57518,-3.39873,-4.16539,-3.21074
441,34.6667,32.0,0.5,0.101713,0.0135285,-0.249714,-0.0310067,-0.258254,-0.659632,-0.784492,-1.18556,-1.41404,-2.00044,-2.55963,-2.05155,-3.55063,-4.25411,-2.5659
443,34.6667,34.6667,0.5,0.0865201,0.0490941,-0.18739,-0.075649,-0.191565,-0.485228,-0.878315,-1.10039,-1.06334,-2.14667,-2.46195,-1.557,-3.74844,-4.14552,-1.95614
445,34.6667,37.3333,0.5,0.0793609,0.0472101,-0.0875926,-0.103822,-0.20292,-0.241224,-0.948576,-1.13844,-0.619772,-2.26236,-2.53423,-0.950767,-3.90813,-4.25434,-1.21864
447,34.6667,40.0,0.5,0.0817282,0.0527758,0.00996485,-0.113262,-0.19931,-0.000334683,-0.991157,-1.15372,-0.178561,-2.34181,-2.57595,-0.345261,-4.02347,-4.3249,-0.479467
449,37.3333,2.66667,0.5,0.118907,-0.110011,-0.302869,0.10528,-0.463806,-1.44832,-0.324279,-1.35823,-3.99158,-1.19928,-2.6165,-6.13312,-2.42905,-4.15649,-7.86267
450,37.3333,0.0,0.5,0.125903,-0.121042,-0.2326,0.123708,-0.486552,-1.36688,-0.28077,-1.394,-4.01815,-1.13336,-2.66188,-6.24689,-2.34573,-4.21082,-8.03409
453,37.3333,5.33333,0.5,0.11161,-0.0884597,-0.389729,0.0871619,-0.420376,-1.56212,-0.36595,-1.2898,-4.01161,-1.26071,-2.52601,-6.07922,-2.50461,-4.04476,-7.76342
