node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
381,29.3333,37.3333,0.5,0.114927,0.163242,-0.518639,0.208978,0.256352,-1.29751,0.289488,0.292592,-1.9725,0.361415,0.287728,-2.54656,0.425478,0.247314,-3.04383
383,29.3333,40.0,0.5,0.107568,0.16268,-0.475059,0.19192,0.254245,-1.21593,0.259486,0.28814,-1.84928,0.315288,0.280382,-2.38337,0.360563,0.236767,-2.846
385,32.0,2.66667,0.5,0.107008,-0.00737793,-0.766018,0.172421,-0.0628229,-2.0183,0.219404,-0.166894,-2.93503,0.265543,-0.313344,-3.57466,0.317405,-0.497047,-4.01171
386,32.0,0.0,0.5,0.109238,-0.0215054,-0.695925,0.176236,-0.0909671,-1.9245,0.224528,-0.207098,-2.78339,0.272537,-0.362502,-3.34046,0.327523,-0.551173,-3.68169
389,32.0,5.33333,0.5,0.109162,0.00524504,-0.757945,0.1798,-0.0385113,-1.95868,0.232767,-0.130662,-2.85993,0.283947,-0.26426,-3.51173,0.339289,-0.434579,-3.97798
391,32.0,8.0,0.5,0.108105,0.0303364,-0.696686,0.181949,0.00797513,-1.79257,0.239474,-0.0633054,-2.6258,0.294641,-0.174422,-3.23974,0.352821,-0.32047,-3.68875
393,32.0,10.6667,0.5,0.0978006,0.0441746,-0.620648,0.165055,0.0308221,-1.59579,0.217039,-0.032831,-2.34208,0.265965,-0.135241,-2.89656,0.316518,-0.271063,-3.30445
395,32.0,13.3333,0.5,0.0963259,0.0483531,-0.56524,0.165002,0.0363193,-1.44326,0.21953,-0.0264269,-2.12466,0.271015,-0.126608,-2.6402,0.323647,-0.258648,-3.02686
397,32.0,16.0,0.5,0.0978739,0.0670052,-0.52199,0.168961,0.0713928,-1.31817,0.225739,0.024522,-1.94678,0.278794,-0.0591522,-2.43215,0.331987,-0.173936,-2.8038
399,32.0,18.6667,0.5,0.0983354,0.0648101,-0.480021,0.168865,0.0652903,-1.20314,0.223857,0.0142347,-1.78505,0.274032,-0.0730346,-2.24271,0.323193,-0.190763,-2.59887
401,32.0,21.3333,0.5,0.0992485,0.0669867,-0.453206,0.169049,0.0685873,-1.12701,0.221906,0.0183589,-1.68236,0.268787,-0.0679313,-2.12872,0.313415,-0.184514,-2.48343
403,32.0,24.0,0.5,0.0982062,0.0759627,-0.422807,0.163518,0.0854358,-1.05423,0.20937,0.0426296,-1.58717,0.247264,-0.0363171,-2.0242,0.280962,-0.145561,-2.37866
405,32.0,26.6667,0.5,0.112717,0.0952197,-0.373146,0.185939,0.122364,-0.949412,0.234632,0.0964041,-1.44194,0.271292,0.0340126,-1.84822,0.299985,-0.0586547,-2.17937
