node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
139,10.6667,13.3333,0.5,-0.0547787,-0.0726682,-1.831,-0.370795,-0.454747,-4.4953,-1.09954,-1.18141,-7.28298,-2.18433,-2.15722,-9.77429,-3.56139,-3.34969,-11.9306
141,10.6667,16.0,0.5,-0.0660419,-0.0771421,-2.06659,-0.420318,-0.494399,-5.01828,-1.22711,-1.28906,-8.08547,-2.42332,-2.35756,-10.8221,-3.93896,-3.66472,-13.1922
143,10.6667,18.6667,0.5,-0.0710097,-0.0702653,-2.25703,-0.451562,-0.504434,-5.47042,-1.31772,-1.3427,-8.79538,-2.60361,-2.47617,-11.7643,-4.23554,-3.86867,-14.3452
145,10.6667,21.3333,0.5,-0.0773559,-0.0607293,-2.3794,-0.476762,-0.498849,-5.80426,-1.38201,-1.35666,-9.33285,-2.72714,-2.52161,-12.4836,-4.4371,-3.9578,-15.2337
147,10.6667,24.0,0.5,-0.0802264,-0.0491735,-2.43561,-0.488913,-0.481611,-6.02789,-1.4143,-1.3417,-9.71019,-2.79211,-2.51377,-12.9891,-4.54686,-3.96231,-15.857
149,10.6667,26.6667,0.5,-0.0823404,-0.0359777,-2.42296,-0.495078,-0.455269,-6.13912,-1.42797,-1.30564,-9.92707,-2.82014,-2.46893,-13.2778,-4.59577,-3.90955,-16.2034
151,10.6667,29.3333,0.5,-0.0833123,-0.0246435,-2.34156,-0.496507,-0.42849,-6.13916,-1.42811,-1.26486,-9.98995,-2.82272,-2.41449,-13.3611,-4.60459,-3.84143,-16.288
153,10.6667,32.0,0.5,-0.0815288,-0.0158301,-2.18982,-0.492517,-0.403807,-6.02474,-1.41796,-1.22495,-9.90073,-2.80986,-2.36141,-13.2498,-4.59313,-3.77663,-16.1323
155,10.6667,34.6667,0.5,-0.077742,-0.0118075,-1.96111,-0.487363,-0.387701,-5.77656,-1.40888,-1.19767,-9.63033,-2.80304,-2.32953,-12.9068,-4.59581,-3.74614,-15.6927
157,10.6667,37.3333,0.5,-0.0654415,-0.014753,-1.64756,-0.469669,-0.387695,-5.36871,-1.38863,-1.19815,-9.13213,-2.79352,-2.3463,-12.2654,-4.61179,-3.79529,-14.8828
159,10.6667,40.0,0.5,-0.0473129,-0.0337754,-1.27765,-0.443534,-0.422401,-4.85178,-1.36323,-1.25613,-8.47398,-2.78905,-2.45366,-11.4122,-4.64999,-3.97881,-13.8122
161,13.3333,2.66667,0.5,-0.0291153,-0.0375148,-0.94198,-0.247631,-0.3055,-2.80708,-0.796285,-0.857617,-4.91324,-1.65201,-1.62807,-6.85244,-2.75816,-2.57971,-8.51785
162,13.3333,0.0,0.5,-0.0256092,-0.0273032,-0.693268,-0.221252,-0.262405,-2.31421,-0.726481,-0.765273,-4.20635,-1.52891,-1.47946,-5.97036,-2.57178,-2.36426,-7.47411
165,13.3333,5.33333,0.5,-0.0320709,-0.0496168,-1.20355,-0.275439,-0.35467,-3.32363,-0.87427,-0.963044,-5.65826,-1.79492,-1.79884,-7.78688,-2.97953,-2.82737,-9.62414
167,13.3333,8.0,0.5,-0.032392,-0.0644365,-1.47954,-0.301494,-0.412882,-3.87073,-0.957685,-1.0888,-6.45483,-1.9569,-2.00541,-8.79358,-3.23828,-3.1289,-10.8178
169,13.3333,10.6667,0.5,-0.0383097,-0.0675735,-1.74375,-0.337501,-0.446788,-4.40116,-1.05567,-1.179,-7.23749,-2.13942,-2.16722,-9.79263,-3.52375,-3.37707,-12.009
171,13.3333,13.3333,0.5,-0.0499065,-0.0842802,-2.00294,-0.385412,-0.508209,-4.92722,-1.17356,-1.3124,-8.01859,-2.35198,-2.38991,-10.7925,-3.84983,-3.70401,-13.1986
173,13.3333,16.0,0.5,-0.0577907,-0.0794041,-2.24428,-0.425223,-0.525302,-5.43589,-1.28046,-1.38004,-8.79202,-2.5551,-2.52905,-11.8027,-4.17304,-3.9335,-14.4203
175,13.3333,18.6667,0.5,-0.0633079,-0.0713708,-2.4118,-0.450549,-0.524712,-5.81197,-1.34802,-1.4037,-9.375,-2.68511,-2.58935,-12.5734,-4.38328,-4.04238,-15.3645
177,13.3333,21.3333,0.5,-0.0655908,-0.0597716,-2.50848,-0.461715,-0.508357,-6.06364,-1.37942,-1.38986,-9.77389,-2.74875,-2.58284,-13.1029,-4.4912,-4.04884,-16.0184
179,13.3333,24.0,0.5,-0.067875,-0.0469961,-2.5403,-0.468036,-0.484272,-6.20569,-1.39354,-1.35614,-10.0069,-2.77668,-2.53943,-13.4034,-4.53968,-3.99669,-16.3797
181,13.3333,26.6667,0.5,-0.0688064,-0.0346333,-2.51088,-0.46832,-0.457642,-6.24906,-1.39193,-1.31467,-10.0929,-2.77608,-2.48172,-13.4962,-4.54378,-3.92221,-16.4663
183,13.3333,29.3333,0.5,-0.0692738,-0.0239848,-2.42044,-0.4661,-0.432423,-6.19801,-1.38297,-1.27463,-10.0473,-2.7632,-2.42745,-13.4091,-4.5309,-3.85506,-16.318
185,13.3333,32.0,0.5,-0.0696448,-0.0158046,-2.26411,-0.464789,-0.411127,-6.04215,-1.37551,-1.24167,-9.86228,-2.75473,-2.38758,-13.1412,-4.52804,-3.81364,-15.9442
187,13.3333,34.6667,0.5,-0.0671184,-0.0124351,-2.03032,-0.462396,-0.400221,-5.75235,-1.37223,-1.22753,-9.49681,-2.76097,-2.38212,-12.645,-4.55585,-3.82893,-15.2948
