node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5797,22.2222,33.7778,0.5,-0.00656679,-0.0125871,-0.0437208,-0.43454,-0.635276,-0.972409,-1.34222,-1.81234,-1.77792,-2.60548,-3.41873,-2.18078,-4.10519,-5.36515,-2.10963
5798,22.2222,32.8889,0.5,-0.00455062,-0.0181193,-0.0569149,-0.42435,-0.645089,-1.02457,-1.31859,-1.82391,-1.87685,-2.56317,-3.42845,-2.33257,-4.04019,-5.3687,-2.31715
5799,23.1111,33.7778,0.5,-0.00635976,-0.0109914,0.0191094,-0.44225,-0.633869,-0.822467,-1.36261,-1.81476,-1.55646,-2.63942,-3.42718,-1.9051,-4.15235,-5.38118,-1.79201
5800,23.1111,32.8889,0.5,-0.00465416,-0.0194524,0.0133793,-0.433829,-0.649702,-0.862748,-1.34309,-1.83572,-1.63961,-2.60414,-3.45013,-2.03756,-4.09765,-5.40246,-1.97702
5809,22.2222,36.4444,0.5,-0.0138322,0.00487038,0.0142475,-0.471341,-0.607412,-0.779246,-1.42632,-1.78523,-1.43041,-2.75282,-3.40622,-1.66564,-4.3261,-5.38093,-1.42618
5810,22.2222,35.5556,0.5,-0.0107617,-0.000710003,-0.0115044,-0.457033,-0.61522,-0.856454,-1.39451,-1.79035,-1.56485,-2.69837,-3.40274,-1.86117,-4.24626,-5.36318,-1.68207
5811,23.1111,36.4444,0.5,-0.00999847,0.00653526,0.0489876,-0.468249,-0.603002,-0.676238,-1.42636,-1.7788,-1.27276,-2.75547,-3.39679,-1.46948,-4.33011,-5.36705,-1.20262
5812,23.1111,35.5556,0.5,-0.00901273,0.00237922,0.0277398,-0.457865,-0.608479,-0.747423,-1.39994,-1.7811,-1.40006,-2.70742,-3.39043,-1.65673,-4.25705,-5.34672,-1.449
5821,22.2222,39.1111,0.5,-0.0224755,0.0172256,0.101846,-0.515531,-0.59254,-0.524418,-1.52683,-1.78317,-0.991868,-2.92687,-3.436,-1.03097,-4.58376,-5.46135,-0.597013
5822,22.2222,38.2222,0.5,-0.0201431,0.0133591,0.0790562,-0.502976,-0.59748,-0.597158,-1.49786,-1.78464,-1.12009,-2.87594,-3.42827,-1.21913,-4.50742,-5.43872,-0.844838
5823,23.1111,39.1111,0.5,-0.0194422,0.0200481,0.13046,-0.514192,-0.585512,-0.426642,-1.52953,-1.77263,-0.83853,-2.93257,-3.42081,-0.838892,-4.59026,-5.43969,-0.378081
5824,23.1111,38.2222,0.5,-0.0157806,0.0154598,0.112211,-0.499326,-0.592524,-0.492461,-1.49758,-1.7781,-0.957519,-2.87836,-3.41967,-1.01554,-4.51079,-5.42684,-0.612305
5835,24.8889,1.77778,0.5,0.0823561,-0.151718,-0.736226,-0.01686,-0.798738,-2.93623,-0.483824,-1.90062,-5.12058,-1.28878,-3.34151,-6.86087,-2.36799,-5.03165,-8.12
5836,24.8889,0.888889,0.5,0.0819516,-0.155704,-0.72345,-0.0147671,-0.805615,-2.92746,-0.47903,-1.91002,-5.12309,-1.28451,-3.35334,-6.87057,-2.36967,-5.04589,-8.13485
5837,25.7778,1.77778,0.5,0.0884663,-0.150129,-0.715268,-0.0023179,-0.792236,-2.93101,-0.46072,-1.88881,-5.10373,-1.25772,-3.32838,-6.81942,-2.33011,-5.02359,-8.04673
5838,25.7778,0.888889,0.5,0.0857963,-0.15504,-0.711263,-0.00449525,-0.801075,-2.94004,-0.461728,-1.90102,-5.13166,-1.26026,-3.34384,-6.86173,-2.33902,-5.04223,-8.10145
5847,24.8889,4.44444,0.5,0.0883119,-0.128424,-0.735276,-0.0104622,-0.754209,-2.88267,-0.478226,-1.83719,-4.99066,-1.27639,-3.26042,-6.66367,-2.33507,-4.93403,-7.8587
5848,24.8889,3.55556,0.5,0.085998,-0.13786,-0.737662,-0.0131337,-0.772396,-2.90516,-0.480638,-1.86316,-5.04161,-1.28079,-3.29352,-6.74073,-2.34569,-4.97362,-7.96143
5849,25.7778,4.44444,0.5,0.0911323,-0.128632,-0.688342,-0.00391212,-0.752585,-2.82569,-0.469813,-1.83489,-4.90228,-1.26856,-3.26203,-6.53439,-2.33083,-4.94636,-7.68348
5850,25.7778,3.55556,0.5,0.0909386,-0.136769,-0.697941,-0.00203448,-0.767958,-2.86209,-0.464806,-1.85624,-4.97144,-1.26231,-3.28872,-6.63234,-2.32726,-4.97786,-7.80865
5859,24.8889,7.11111,0.5,0.091998,-0.106556,-0.770609,-0.00953172,-0.711483,-2.89936,-0.478702,-1.77459,-4.96365,-1.26782,-3.17879,-6.59785,-2.30113,-4.83413,-7.75254
5860,24.8889,6.22222,0.5,0.0899583,-0.112145,-0.749704,-0.0115779,-0.722331,-2.87587,-0.482037,-1.79057,-4.94609,-1.2768,-3.19964,-6.5852,-2.322,-4.8596,-7.74603
5861,25.7778,7.11111,0.5,0.092114,-0.106829,-0.705545,-0.00947135,-0.710165,-2.8046,-0.481769,-1.77359,-4.82284,-1.2775,-3.18296,-6.40454,-2.32139,-4.85043,-7.50373
5862,25.7778,6.22222,0.5,0.0922285,-0.112961,-0.689235,-0.00699893,-0.722046,-2.79118,-0.47803,-1.79089,-4.81932,-1.27675,-3.20538,-6.40895,-2.3298,-4.87772,-7.51668
5871,24.8889,9.77778,0.5,0.0955395,-0.0993574,-0.86258,-0.00818698,-0.698149,-3.02348,-0.472939,-1.7547,-5.09269,-1.24215,-3.15272,-6.73105,-2.23509,-4.80215,-7.88266
5872,24.8889,8.88889,0.5,0.0946683,-0.100783,-0.831803,-0.00791798,-0.700711,-2.98249,-0.473757,-1.75859,-5.05062,-1.24915,-3.15787,-6.68854,-2.25494,-4.8085,-7.84239
5873,25.7778,9.77778,0.5,0.0953737,-0.100472,-0.792261,-0.00977094,-0.697929,-2.91501,-0.479484,-1.75519,-4.93337,-1.25741,-3.15888,-6.51637,-2.26315,-4.82105,-7.61068
5874,25.7778,8.88889,0.5,0.0942037,-0.101044,-0.76248,-0.00962558,-0.698916,-2.87724,-0.480051,-1.75668,-4.89566,-1.26363,-3.16069,-6.47882,-2.28158,-4.82302,-7.57571
5883,24.8889,12.4444,0.5,0.0934486,-0.0860883,-0.894991,-0.0237225,-0.672998,-3.02805,-0.501342,-1.71915,-5.04646,-1.27415,-3.10826,-6.6349,-2.25615,-4.75027,-7.73241
5884,24.8889,11.5556,0.5,0.0951606,-0.0921249,-0.895629,-0.0156991,-0.684253,-3.0487,-0.486227,-1.73462,-5.09367,-1.25413,-3.12711,-6.70768,-2.23522,-4.7717,-7.83137
5885,25.7778,12.4444,0.5,0.0937385,-0.0874979,-0.831321,-0.0244988,-0.673157,-2.9287,-0.505992,-1.72005,-4.90197,-1.28538,-3.11483,-6.44231,-2.27692,-4.76952,-7.49013
5886,25.7778,11.5556,0.5,0.0954997,-0.0931511,-0.83173,-0.0161009,-0.683405,-2.95032,-0.490143,-1.73354,-4.95016,-1.26434,-3.13044,-6.51537,-2.2548,-4.78619,-7.58831
5895,24.8889,15.1111,0.5,0.0850773,-0.0810023,-0.840146,-0.0579844,-0.667622,-2.86682,-0.56768,-1.71929,-4.76855,-1.36949,-3.11831,-6.24896,-2.37203,-4.77432,-7.24205
5896,24.8889,14.2222,0.5,0.0887707,-0.0805314,-0.863427,-0.0444478,-0.664753,-2.9294,-0.542107,-1.7118,-4.87216,-1.33288,-3.10457,-6.38976,-2.32717,-4.75284,-7.41805
5897,25.7778,15.1111,0.5,0.086484,-0.081414,-0.771141,-0.0581211,-0.665866,-2.75218,-0.573186,-1.71758,-4.6022,-1.38371,-3.12161,-6.0299,-2.39849,-4.78968,-6.96956
5898,25.7778,14.2222,0.5,0.0884225,-0.0816166,-0.794881,-0.0475639,-0.664528,-2.81738,-0.551452,-1.71266,-4.70963,-1.35155,-3.11168,-6.17523,-2.35851,-4.7734,-7.15064
5907,24.8889,17.7778,0.5,0.0763265,-0.0760539,-0.71845,-0.10064,-0.668208,-2.58315,-0.655946,-1.73514,-4.32792,-1.5041,-3.1562,-5.66841,-2.54793,-4.84015,-6.53199
5908,24.8889,16.8889,0.5,0.0799687,-0.0779554,-0.774944,-0.0830073,-0.666467,-2.70772,-0.618766,-1.72488,-4.51662,-1.44581,-3.13396,-5.914,-2.46891,-4.80293,-6.82959
5909,25.7778,17.7778,0.5,0.0768598,-0.0743182,-0.64406,-0.103947,-0.663556,-2.45282,-0.667529,-1.73084,-4.13944,-1.52736,-3.15768,-5.42358,-2.58629,-4.85468,-6.23179
5910,25.7778,16.8889,0.5,0.0808252,-0.0777899,-0.703178,-0.0852103,-0.663649,-2.58428,-0.628347,-1.72169,-4.3378,-1.46632,-3.1352,-5.6804,-2.50401,-4.81544,-6.54129
5919,24.8889,20.4444,0.5,0.0578957,-0.0712817,-0.476904,-0.17771,-0.686055,-2.07527,-0.815176,-1.79809,-3.5776,-1.75541,-3.28062,-4.70477,-2.89556,-5.04042,-5.37615
5920,24.8889,19.5556,0.5,0.0648628,-0.0734094,-0.558812,-0.150035,-0.680958,-2.24623,-0.759005,-1.77842,-3.82838,-1.66761,-3.24107,-5.02525,-2.77489,-4.97636,-5.75919
5921,25.7778,20.4444,0.5,0.0600951,-0.072131,-0.403865,-0.177274,-0.686674,-1.94296,-0.820087,-1.80086,-3.38802,-1.76791,-3.28928,-4.46264,-2.91791,-5.06026,-5.08406
5922,25.7778,19.5556,0.5,0.0655024,-0.0709364,-0.48694,-0.152972,-0.674312,-2.11757,-0.769433,-1.76984,-3.64308,-1.6882,-3.23461,-4.7866,-2.80829,-4.9778,-5.46866
5931,24.8889,23.1111,0.5,0.0436855,-0.0640573,-0.275599,-0.241409,-0.691988,-1.64813,-0.945843,-1.83192,-2.95018,-1.95824,-3.35275,-3.90088,-3.17123,-5.16047,-4.40997
5932,24.8889,22.2222,0.5,0.046744,-0.0665847,-0.336533,-0.224428,-0.690943,-1.77942,-0.909823,-1.82296,-3.14412,-1.90181,-3.33277,-4.15072,-3.09431,-5.12652,-4.71202
5933,25.7778,23.1111,0.5,0.0416375,-0.0634928,-0.197047,-0.250877,-0.69141,-1.49935,-0.967085,-1.83446,-2.73759,-1.99354,-3.36194,-3.63322,-3.22244,-5.18074,-4.09318
