node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5569,20.4444,23.1111,0.5,0.0841513,-0.0341201,-1.28959,-0.0227592,-0.360921,-2.8742,-0.622292,-1.2175,-5.19878,-1.63604,-2.48556,-7.34264,-2.94995,-4.07417,-9.17288
5570,20.4444,22.2222,0.5,0.0869528,-0.0350276,-1.3751,-0.0115879,-0.356448,-3.03825,-0.595299,-1.19948,-5.44518,-1.58968,-2.44967,-7.65954,-2.88294,-4.01881,-9.54815
5579,19.5556,25.7778,0.5,0.0694655,-0.0420592,-0.975919,-0.0731774,-0.413414,-2.27485,-0.736755,-1.35334,-4.32808,-1.82785,-2.72509,-6.24643,-3.22394,-4.42744,-7.89189
5580,19.5556,24.8889,0.5,0.0736127,-0.0368948,-1.10886,-0.0563595,-0.387292,-2.52625,-0.69535,-1.28955,-4.69426,-1.75608,-2.61387,-6.70972,-3.11968,-4.26332,-8.43545
5581,20.4444,25.7778,0.5,0.0727873,-0.0412612,-0.944558,-0.0678027,-0.411221,-2.21564,-0.731985,-1.35169,-4.22682,-1.82545,-2.72636,-6.10448,-3.22474,-4.43295,-7.71395
5582,20.4444,24.8889,0.5,0.0771324,-0.0366311,-1.07595,-0.0506724,-0.385968,-2.46622,-0.690128,-1.28853,-4.59413,-1.75309,-2.61541,-6.57007,-3.11983,-4.26888,-8.26037
5591,19.5556,28.4444,0.5,0.0557046,-0.0615614,-0.547446,-0.128589,-0.507876,-1.46086,-0.874089,-1.58151,-3.14133,-2.06647,-3.12151,-4.74563,-3.57081,-5.01207,-6.1326
5592,19.5556,27.5556,0.5,0.0602689,-0.0556147,-0.685748,-0.110385,-0.478135,-1.72442,-0.82894,-1.5087,-3.527,-1.98804,-2.9944,-5.23412,-3.45689,-4.82421,-6.70557
5593,20.4444,28.4444,0.5,0.0597847,-0.0603013,-0.521035,-0.121239,-0.505113,-1.40474,-0.866013,-1.58046,-3.03874,-2.05942,-3.12436,-4.60007,-3.56539,-5.01946,-5.95033
5594,20.4444,27.5556,0.5,0.0637304,-0.0542686,-0.657806,-0.10443,-0.475032,-1.66745,-0.823059,-1.50663,-3.425,-1.98397,-2.99558,-5.08986,-3.45525,-4.82951,-6.52479
5603,19.5556,31.1111,0.5,0.0455826,-0.0692117,-0.208038,-0.17165,-0.560175,-0.8041,-0.985354,-1.72427,-2.15695,-2.26347,-3.38161,-3.47841,-3.8608,-5.40521,-4.62646
5604,19.5556,30.2222,0.5,0.0483879,-0.0679563,-0.309955,-0.159117,-0.547309,-1.00353,-0.952022,-1.68578,-2.46063,-2.20362,-3.30906,-3.87331,-3.77187,-5.29347,-5.09937
