node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
1,0.0,0.0,0.5,-3.8439e-40,-4.02075e-40,-4.46832e-41,-7.6829e-40,-8.01918e-40,-1.45208e-40,-1.15153e-39,-1.18684e-39,-3.19622e-40,-1.53883e-39,-1.54158e-39,-5.72014e-40,-1.92895e-39,-1.85688e-39,-8.95381e-40
2,0.0,2.66667,0.5,-0.0138593,0.0100555,0.153346,-0.0201936,0.0121266,0.290297,-0.0204895,0.00252578,0.450324,-0.015337,-0.0208112,0.624427,-0.00563168,-0.0585867,0.804857
5,2.66667,2.66667,0.5,-6.90951e-05,0.0165706,0.199371,0.00778799,0.0189782,0.340565,0.0214302,0.00192689,0.517,0.0402336,-0.0368168,0.710593,0.0632002,-0.0974267,0.909987
8,2.66667,0.0,0.5,0.0146614,0.0150351,0.0551728,0.0286893,0.0216284,0.0675485,0.0414458,0.017792,0.0944821,0.0530201,0.003085,0.126702,0.0634019,-0.0221645,0.160313
9,0.0,5.33333,0.5,-0.0222316,0.0232888,0.231785,-0.0313391,0.0344548,0.428756,-0.0289281,0.0281049,0.673774,-0.0157462,0.00123149,0.94911,0.00665824,-0.0472076,1.23973
11,2.66667,5.33333,0.5,-0.00991266,0.028966,0.276425,-0.00619658,0.0425534,0.478648,0.00903147,0.0336317,0.738636,0.0350603,-0.00112717,1.03008,0.0703193,-0.0623447,1.33465
13,0.0,8.0,0.5,-0.0225692,0.0383812,0.240006,-0.0313323,0.0615042,0.422981,-0.0265205,0.0641377,0.680701,-0.00826627,0.0434711,0.986032,0.0218417,-0.00136288,1.3163
15,2.66667,8.0,0.5,-0.0165387,0.043468,0.27367,-0.0189612,0.0722409,0.453948,-0.00770165,0.0791098,0.71652,0.0171817,0.0605103,1.02717,0.0540616,0.0154461,1.36082
17,0.0,10.6667,0.5,-0.0384857,0.0272735,0.208286,-0.0656627,0.0368192,0.33492,-0.0795909,0.0244573,0.566442,-0.0793844,-0.0120643,0.865078,-0.0663506,-0.0734861,1.19988
19,2.66667,10.6667,0.5,-0.0270591,0.0442986,0.223404,-0.0430156,0.0727332,0.331719,-0.0458269,0.0794082,0.549937,-0.0344912,0.0613976,0.835236,-0.0103531,0.0177323,1.15532
21,0.0,13.3333,0.5,-0.0607705,0.0605841,0.167308,-0.11402,0.101494,0.2198,-0.155529,0.119569,0.407218,-0.183215,0.113206,0.681389,-0.197895,0.0818224,1.00336
23,2.66667,13.3333,0.5,-0.0318217,0.0730902,0.176476,-0.0566578,0.129326,0.209637,-0.0699771,0.163848,0.380533,-0.0695645,0.174283,0.637446,-0.0562781,0.159642,0.940754
25,0.0,16.0,0.5,-0.0578865,0.0948884,0.120274,-0.112315,0.16804,0.086407,-0.157036,0.217239,0.21769,-0.188877,0.241496,0.454616,-0.208131,0.240338,0.750194
27,2.66667,16.0,0.5,-0.0374035,0.0862101,0.130981,-0.0718256,0.154544,0.0866344,-0.0965268,0.201112,0.208856,-0.108156,0.22413,0.435671,-0.10704,0.222676,0.719772
29,0.0,18.6667,0.5,-0.0521062,0.101735,0.0453195,-0.105993,0.177295,-0.104935,-0.153613,0.226303,-0.05836,-0.190818,0.248732,0.111914,-0.217316,0.244361,0.350397
31,2.66667,18.6667,0.5,-0.0419667,0.107546,0.0507774,-0.0864927,0.193681,-0.111049,-0.124963,0.256358,-0.0784502,-0.153108,0.294715,0.0750873,-0.170715,0.307916,0.294554
33,0.0,21.3333,0.5,-0.0607152,0.107014,-0.0840405,-0.130552,0.178095,-0.403501,-0.20016,0.216801,-0.490348,-0.264516,0.224666,-0.433641,-0.322529,0.201815,-0.297692
35,2.66667,21.3333,0.5,-0.0361532,0.116636,-0.0887215,-0.0825312,0.202012,-0.426506,-0.129196,0.258219,-0.538952,-0.17109,0.286198,-0.512737,-0.207263,0.28558,-0.410557
37,0.0,24.0,0.5,-0.0626615,0.137011,-0.244511,-0.141866,0.225394,-0.767392,-0.227952,0.273377,-1.0241,-0.315431,0.283967,-1.12077,-0.402502,0.257362,-1.13028
39,2.66667,24.0,0.5,-0.0419028,0.122836,-0.259761,-0.101767,0.20051,-0.80264,-0.1692,0.240619,-1.0866,-0.238502,0.24621,-1.2129,-0.307797,0.217441,-1.25196
41,0.0,26.6667,0.5,-0.0485712,0.146656,-0.381831,-0.119192,0.23582,-1.08247,-0.202681,0.279406,-1.48431,-0.293407,0.281438,-1.71115,-0.389005,0.242081,-1.84411
43,2.66667,26.6667,0.5,-0.0456946,0.14387,-0.388925,-0.114464,0.234082,-1.09657,-0.196485,0.281878,-1.51504,-0.285994,0.29144,-1.76081,-0.38063,0.262993,-1.9119
45,0.0,29.3333,0.5,-0.0470112,0.135589,-0.500752,-0.119354,0.206209,-1.36168,-0.209181,0.226345,-1.89545,-0.311008,0.200344,-2.24332,-0.422002,0.127856,-2.49407
47,2.66667,29.3333,0.5,-0.0405025,0.143342,-0.522283,-0.107037,0.223743,-1.39809,-0.191441,0.255907,-1.95669,-0.288125,0.244755,-2.33026,-0.394214,0.190182,-2.60424
49,0.0,32.0,0.5,-0.0569707,0.142277,-0.593864,-0.141499,0.213316,-1.58799,-0.247383,0.229876,-2.22753,-0.369631,0.196728,-2.67032,-0.505224,0.113205,-3.01275
51,2.66667,32.0,0.5,-0.0394159,0.154717,-0.640507,-0.107252,0.239129,-1.66689,-0.197477,0.271314,-2.34751,-0.304903,0.257025,-2.82994,-0.426311,0.195974,-3.20715
53,0.0,34.6667,0.5,-0.073333,0.148137,-0.631537,-0.176746,0.223259,-1.69361,-0.304595,0.243609,-2.36683,-0.452,0.214432,-2.82443,-0.61569,0.13505,-3.17041
55,2.66667,34.6667,0.5,-0.050743,0.15311,-0.671768,-0.131885,0.234907,-1.75607,-0.238171,0.264471,-2.46253,-0.364661,0.247734,-2.95336,-0.507981,0.184218,-3.32884
57,0.0,37.3333,0.5,-0.0831671,0.179728,-0.641614,-0.198837,0.285835,-1.73765,-0.341117,0.337272,-2.40638,-0.504925,0.339154,-2.83497,-0.686622,0.290255,-3.13468
59,2.66667,37.3333,0.5,-0.0642423,0.184049,-0.664776,-0.16104,0.296831,-1.76698,-0.28484,0.357304,-2.45788,-0.430634,0.371033,-2.9131,-0.594791,0.337009,-3.23972
61,0.0,40.0,0.5,-0.0812585,0.191947,-0.615262,-0.197081,0.310154,-1.70718,-0.340385,0.372812,-2.33487,-0.505723,0.384162,-2.6994,-0.689059,0.342009,-2.91928
63,2.66667,40.0,0.5,-0.0686869,0.194127,-0.652859,-0.172459,0.316926,-1.76666,-0.304905,0.387155,-2.43578,-0.460763,0.4099,-2.84939,-0.636079,0.383542,-3.12162
65,5.33333,2.66667,0.5,0.00504944,0.0247373,0.174082,0.0164543,0.0322744,0.249296,0.032635,0.0175258,0.375372,0.053407,-0.0213183,0.526372,0.0780438,-0.0842283,0.68821
66,5.33333,0.0,0.5,0.00654335,0.0227098,0.0534918,0.00979972,0.0322506,0.0210787,0.00963902,0.0260432,0.0214115,0.00677333,0.00361587,0.0367676,0.00160167,-0.0347489,0.0601128
69,5.33333,5.33333,0.5,0.00369416,0.0377031,0.226487,0.0185865,0.0581534,0.340693,0.0433734,0.0551242,0.525227,0.077725,0.0260458,0.746743,0.120271,-0.0293895,0.984677
71,5.33333,8.0,0.5,-0.00209473,0.0476387,0.231787,0.00755491,0.0785145,0.335851,0.029184,0.0861111,0.531945,0.0630455,0.0674637,0.77976,0.107664,0.0218377,1.05235
73,5.33333,10.6667,0.5,-0.00380894,0.0589463,0.19352,0.00131571,0.101289,0.240507,0.0179329,0.121227,0.403474,0.0473121,0.116009,0.63508,0.0882316,0.0846693,0.901902
75,5.33333,13.3333,0.5,-0.00925166,0.0770944,0.148651,-0.0131332,0.137184,0.12728,-0.00668269,0.175422,0.246805,0.0124847,0.1895,0.452418,0.0435467,0.17836,0.704006
77,5.33333,16.0,0.5,-0.0159299,0.0826665,0.0938062,-0.0305979,0.147187,-0.00877777,-0.036833,0.189903,0.0559497,-0.0311512,0.209078,0.224517,-0.0138567,0.203599,0.449753
