node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
307,24.0,24.0,0.5,-0.0217809,-0.0461219,-0.956176,-0.271187,-0.449454,-2.25147,-1.02119,-1.40869,-4.14507,-2.23812,-2.73593,-5.86081,-3.87263,-4.3592,-7.34171
309,24.0,26.6667,0.5,-0.0246173,-0.0480293,-0.854165,-0.293538,-0.46104,-2.01482,-1.08246,-1.44483,-3.72782,-2.34016,-2.80744,-5.27467,-4.01086,-4.47221,-6.60688
311,24.0,29.3333,0.5,-0.0269444,-0.0502852,-0.735512,-0.31659,-0.474997,-1.74442,-1.1477,-1.48821,-3.26037,-2.45063,-2.89285,-4.62436,-4.16271,-4.60689,-5.79582
313,24.0,32.0,0.5,-0.0290233,-0.0522195,-0.60728,-0.340279,-0.489595,-1.45248,-1.21567,-1.53533,-2.75986,-2.56664,-2.98644,-3.93154,-4.32335,-4.75506,-4.9342
315,24.0,34.6667,0.5,-0.0316954,-0.0534961,-0.480571,-0.365243,-0.502937,-1.16056,-1.2851,-1.5807,-2.25859,-2.68396,-3.07756,-3.23898,-4.4848,-4.89972,-4.07469
317,24.0,37.3333,0.5,-0.0350472,-0.0547698,-0.360134,-0.391208,-0.515654,-0.877801,-1.35488,-1.62392,-1.76989,-2.80024,-3.16392,-2.56416,-4.6432,-5.036,-3.23875
319,24.0,40.0,0.5,-0.0385335,-0.0567622,-0.242875,-0.417652,-0.529796,-0.596614,-1.42549,-1.66938,-1.28056,-2.91761,-3.2532,-1.88836,-4.80282,-5.17549,-2.40249
321,26.6667,2.66667,0.5,0.00340443,-0.0606662,-0.818844,-0.151286,-0.456723,-2.4573,-0.727083,-1.36944,-5.15968,-1.79523,-2.61876,-7.65898,-3.33987,-4.15193,-9.8146
322,26.6667,0.0,0.5,0.000733284,-0.0506392,-0.646258,-0.155762,-0.432505,-2.16873,-0.725731,-1.33517,-4.81887,-1.79645,-2.57545,-7.27287,-3.35324,-4.09915,-9.38045
325,26.6667,5.33333,0.5,0.0047013,-0.0511198,-0.961659,-0.149356,-0.439548,-2.68723,-0.72992,-1.34063,-5.41537,-1.79453,-2.57747,-7.93466,-3.32571,-4.09843,-10.1146
327,26.6667,8.0,0.5,-0.00277772,-0.0407866,-1.02042,-0.168412,-0.41776,-2.74172,-0.765727,-1.30638,-5.40197,-1.84136,-2.53209,-7.85082,-3.37467,-4.04268,-9.97051
329,26.6667,10.6667,0.5,-0.00852301,-0.0373484,-1.01833,-0.187951,-0.411173,-2.67074,-0.806594,-1.30129,-5.19747,-1.90061,-2.53416,-7.51458,-3.44497,-4.05498,-9.5185
331,26.6667,13.3333,0.5,-0.010252,-0.0410519,-0.999741,-0.201427,-0.420025,-2.5703,-0.841737,-1.32156,-4.95326,-1.95549,-2.57229,-7.13217,-3.51281,-4.1142,-9.01661
333,26.6667,16.0,0.5,-0.0150269,-0.0424626,-0.978424,-0.221745,-0.424847,-2.46937,-0.889298,-1.33629,-4.71225,-2.02854,-2.60317,-6.7582,-3.60454,-4.16431,-8.52832
335,26.6667,18.6667,0.5,-0.0182312,-0.0434831,-0.944605,-0.240039,-0.429775,-2.348,-0.936281,-1.35299,-4.44431,-2.1031,-2.63856,-6.35219,-3.70028,-4.22199,-8.00275
337,26.6667,21.3333,0.5,-0.0215997,-0.0443739,-0.894279,-0.260043,-0.435587,-2.19746,-0.988554,-1.37366,-4.13591,-2.18742,-2.68216,-5.89605,-3.81082,-4.29288,-7.41783
339,26.6667,24.0,0.5,-0.0241549,-0.045579,-0.826658,-0.279962,-0.443289,-2.01511,-1.0435,-1.40014,-3.78264,-2.27819,-2.73678,-5.38383,-3.9322,-4.38084,-6.76658
341,26.6667,26.6667,0.5,-0.0266459,-0.0469346,-0.743111,-0.301255,-0.452603,-1.80244,-1.10304,-1.43208,-3.38607,-2.37777,-2.80207,-4.81725,-4.06717,-4.48548,-6.05123
343,26.6667,29.3333,0.5,-0.028828,-0.0485638,-0.646517,-0.323268,-0.463732,-1.56376,-1.16577,-1.46959,-2.95187,-2.48385,-2.87792,-4.20332,-4.21248,-4.60645,-5.28017
345,26.6667,32.0,0.5,-0.0309938,-0.0501274,-0.541641,-0.346173,-0.475699,-1.30736,-1.23108,-1.51043,-2.49173,-2.59469,-2.96047,-3.55699,-4.36499,-4.73798,-4.47141
347,26.6667,34.6667,0.5,-0.0335032,-0.0514158,-0.433301,-0.370158,-0.487683,-1.04204,-1.29828,-1.55239,-2.0183,-2.70828,-3.04556,-2.89466,-4.52104,-4.87352,-3.64493
349,26.6667,37.3333,0.5,-0.0365757,-0.0529636,-0.32528,-0.395298,-0.500328,-0.774716,-1.36695,-1.59559,-1.54114,-2.82339,-3.13231,-2.22855,-4.67843,-5.01082,-2.81552
351,26.6667,40.0,0.5,-0.0397771,-0.0544163,-0.219829,-0.420662,-0.512829,-0.508676,-1.43575,-1.63875,-1.06341,-2.9384,-3.21901,-1.56153,-4.83531,-5.14778,-1.98569
353,29.3333,2.66667,0.5,0.00799936,-0.0520903,-0.679175,-0.141796,-0.436901,-2.26359,-0.711282,-1.33622,-4.93725,-1.77616,-2.57941,-7.38578,-3.31891,-4.11632,-9.49109
354,29.3333,0.0,0.5,0.00227623,-0.0464854,-0.53953,-0.151997,-0.424362,-2.04686,-0.719387,-1.32124,-4.71003,-1.79119,-2.56281,-7.15056,-3.3512,-4.09795,-9.24251
357,29.3333,5.33333,0.5,0.0117546,-0.0466286,-0.796547,-0.136354,-0.426525,-2.43659,-0.710195,-1.31752,-5.10092,-1.77146,-2.55245,-7.53848,-3.30082,-4.08168,-9.63942
359,29.3333,8.0,0.5,0.00862491,-0.0416714,-0.857409,-0.147456,-0.415784,-2.49126,-0.735928,-1.30052,-5.08269,-1.80622,-2.53125,-7.44877,-3.33594,-4.05751,-9.48965
361,29.3333,10.6667,0.5,-0.00169518,-0.0350957,-0.865568,-0.176555,-0.402767,-2.4365,-0.792976,-1.28562,-4.89606,-1.88844,-2.52012,-7.13563,-3.43607,-4.05317,-9.06683
363,29.3333,13.3333,0.5,-0.0120833,-0.0389292,-0.850588,-0.207585,-0.411787,-2.3375,-0.855683,-1.30686,-4.6452,-1.98099,-2.56061,-6.74225,-3.55168,-4.11639,-8.55108
365,29.3333,16.0,0.5,-0.0166311,-0.0403796,-0.832542,-0.227674,-0.416372,-2.23516,-0.903927,-1.32183,-4.3908,-2.05579,-2.59292,-6.34622,-3.64635,-4.16954,-8.0336
367,29.3333,18.6667,0.5,-0.0207711,-0.0417307,-0.80496,-0.248036,-0.421495,-2.11696,-0.954919,-1.33921,-4.11518,-2.13642,-2.63006,-5.92509,-3.75027,-4.23025,-7.48738
369,29.3333,21.3333,0.5,-0.0235668,-0.0428289,-0.763763,-0.267052,-0.427117,-1.97422,-1.00644,-1.35975,-3.80539,-2.22034,-2.67399,-5.46157,-3.8608,-4.30207,-6.89093
371,29.3333,24.0,0.5,-0.0262306,-0.0440258,-0.708481,-0.287159,-0.434032,-1.80548,-1.06198,-1.38485,-3.45932,-2.3121,-2.72681,-4.95305,-3.98351,-4.38781,-6.2415
373,29.3333,26.6667,0.5,-0.0283322,-0.0452969,-0.639725,-0.307467,-0.442239,-1.61118,-1.11999,-1.41453,-3.07741,-2.40945,-2.7886,-4.39991,-4.11545,-4.48758,-5.5396
375,29.3333,29.3333,0.5,-0.0304214,-0.046648,-0.559745,-0.32887,-0.451672,-1.39499,-1.18129,-1.4484,-2.66484,-2.51298,-2.85851,-3.80882,-4.25684,-4.59993,-4.79347
377,29.3333,32.0,0.5,-0.0325211,-0.0479486,-0.471386,-0.351115,-0.461926,-1.16178,-1.24492,-1.48542,-2.22835,-2.62077,-2.9346,-3.18833,-4.40466,-4.72189,-4.01343
379,29.3333,34.6667,0.5,-0.0349578,-0.0493294,-0.378078,-0.374474,-0.472983,-0.917696,-1.31063,-1.52487,-1.77649,-2.73177,-3.01515,-2.54935,-4.55682,-4.85046,-3.21267
381,29.3333,37.3333,0.5,-0.0376971,-0.0505977,-0.283131,-0.39854,-0.484167,-0.668526,-1.37738,-1.56518,-1.31674,-2.84404,-3.09739,-1.90098,-4.71042,-4.98147,-2.40178
383,29.3333,40.0,0.5,-0.0411492,-0.0518667,-0.189225,-0.423866,-0.495536,-0.418629,-1.44569,-1.60616,-0.854131,-2.95802,-3.18082,-1.24891,-4.86573,-5.11407,-1.5871
385,32.0,2.66667,0.5,0.000671086,-0.0406276,-0.51672,-0.157789,-0.410855,-2.01864,-0.735928,-1.29544,-4.62979,-1.8137,-2.53335,-6.99814,-3.37106,-4.07585,-9.02846
386,32.0,0.0,0.5,0.00169405,-0.0393717,-0.414189,-0.15247,-0.408691,-1.88135,-0.718822,-1.29541,-4.52764,-1.79261,-2.53518,-6.92911,-3.3558,-4.07921,-8.98368
389,32.0,5.33333,0.5,0.000668286,-0.040444,-0.604448,-0.162102,-0.410152,-2.12595,-0.75241,-1.29243,-4.68735,-1.83604,-2.52936,-7.00833,-3.39049,-4.0718,-9.00097
391,32.0,8.0,0.5,-0.00265172,-0.0380107,-0.663835,-0.17448,-0.404918,-2.17385,-0.782123,-1.28495,-4.65327,-1.87791,-2.52265,-6.89679,-3.43621,-4.06769,-8.82455
393,32.0,10.6667,0.5,-0.00813353,-0.0373878,-0.692437,-0.193067,-0.403658,-2.1575,-0.823332,-1.28643,-4.51964,-1.93787,-2.53178,-6.65347,-3.50715,-4.08713,-8.48781
395,32.0,13.3333,0.5,-0.013985,-0.0370704,-0.699012,-0.214163,-0.403542,-2.09666,-0.87096,-1.29209,-4.31759,-2.00936,-2.54949,-6.32049,-3.59532,-4.12017,-8.04272
397,32.0,16.0,0.5,-0.0190984,-0.038598,-0.692402,-0.235139,-0.40774,-2.0108,-0.920859,-1.30606,-4.07849,-2.08633,-2.58025,-5.94074,-3.69258,-4.17131,-7.54267
399,32.0,18.6667,0.5,-0.0225147,-0.0396217,-0.673562,-0.254069,-0.411708,-1.90201,-0.970225,-1.32176,-3.8061,-2.16515,-2.61557,-5.51908,-3.79459,-4.23036,-6.99294
401,32.0,21.3333,0.5,-0.025564,-0.0409593,-0.642257,-0.273587,-0.417201,-1.77,-1.02286,-1.34204,-3.50102,-2.25075,-2.65938,-5.05698,-3.90734,-4.30232,-6.39583
403,32.0,24.0,0.5,-0.0277743,-0.0421048,-0.597987,-0.292762,-0.423326,-1.61357,-1.07724,-1.36574,-3.16188,-2.34106,-2.71038,-4.55264,-4.02827,-4.38581,-5.74913
405,32.0,26.6667,0.5,-0.0298728,-0.0433925,-0.541653,-0.312913,-0.430771,-1.43434,-1.13496,-1.39379,-2.79146,-2.43782,-2.76961,-4.00995,-4.15919,-4.48194,-5.05784
407,32.0,29.3333,0.5,-0.0317428,-0.0446039,-0.474669,-0.333628,-0.439068,-1.23475,-1.19498,-1.42527,-2.39332,-2.53928,-2.83564,-3.43335,-4.29751,-4.58868,-4.32731
409,32.0,32.0,0.5,-0.0337974,-0.045895,-0.399339,-0.355447,-0.448391,-1.01901,-1.25758,-1.46,-1.97341,-2.64517,-2.90775,-2.83051,-4.44235,-4.70462,-3.56683
411,32.0,34.6667,0.5,-0.036051,-0.0470796,-0.318285,-0.378086,-0.45818,-0.791735,-1.32184,-1.49671,-1.5379,-2.75378,-2.98373,-2.20895,-4.59103,-4.82648,-2.78523
413,32.0,37.3333,0.5,-0.038795,-0.0482818,-0.234442,-0.401804,-0.468438,-0.558076,-1.38773,-1.5349,-1.09333,-2.86454,-3.06242,-1.57662,-4.74235,-4.95227,-1.99177
415,32.0,40.0,0.5,-0.0420352,-0.0493513,-0.150868,-0.426278,-0.478626,-0.323106,-1.45438,-1.57338,-0.645654,-2.97592,-3.14182,-0.940309,-4.89404,-5.07915,-1.19396
417,34.6667,2.66667,0.5,-0.0040011,-0.0340335,-0.361199,-0.168353,-0.394491,-1.78394,-0.752725,-1.26901,-4.3327,-1.8405,-2.50664,-6.62291,-3.40917,-4.05978,-8.58176
418,34.6667,0.0,0.5,-0.00269634,-0.0328258,-0.278524,-0.161002,-0.392955,-1.69096,-0.730754,-1.26884,-4.30285,-1.81058,-2.50646,-6.65146,-3.38046,-4.05879,-8.65769
421,34.6667,5.33333,0.5,-0.00619795,-0.0342601,-0.435531,-0.178021,-0.394147,-1.85985,-0.778683,-1.26726,-4.33673,-1.87697,-2.50553,-6.56027,-3.44759,-4.06054,-8.46411
423,34.6667,8.0,0.5,-0.00900464,-0.0346754,-0.493169,-0.189957,-0.394336,-1.90041,-0.809155,-1.26804,-4.28548,-1.92115,-2.51023,-6.42399,-3.49745,-4.07106,-8.25623
425,34.6667,10.6667,0.5,-0.0130346,-0.0343013,-0.531598,-0.205639,-0.39314,-1.90037,-0.846861,-1.26878,-4.1701,-1.97694,-2.51759,-6.2023,-3.5637,-4.08767,-7.94397
427,34.6667,13.3333,0.5,-0.0174188,-0.0353752,-0.552117,-0.223478,-0.395244,-1.86322,-0.889933,-1.27669,-3.99657,-2.04224,-2.53721,-5.90402,-3.64406,-4.12222,-7.539
429,34.6667,16.0,0.5,-0.0212147,-0.0361004,-0.557108,-0.24167,-0.397252,-1.79457,-0.936064,-1.28676,-3.77441,-2.11434,-2.56244,-5.54234,-3.73545,-4.16641,-7.05767
431,34.6667,18.6667,0.5,-0.024599,-0.0376253,-0.548718,-0.260453,-0.401601,-1.69949,-0.985525,-1.30266,-3.51291,-2.19338,-2.5979,-5.13072,-3.83786,-4.22574,-6.51739
433,34.6667,21.3333,0.5,-0.0270804,-0.0387855,-0.527274,-0.278835,-0.406106,-1.57896,-1.03679,-1.32123,-3.21466,-2.27735,-2.63953,-4.67301,-3.94878,-4.29521,-5.92294
435,34.6667,24.0,0.5,-0.0292877,-0.040216,-0.4934,-0.297957,-0.412118,-1.43464,-1.09126,-1.34446,-2.88336,-2.3678,-2.68977,-4.17474,-4.06983,-4.37767,-5.28155
